suite,shape,relations,variant,selected_algorithm,query_id,repetition,operations,duration_ns,candidate_operators,connected_subgraphs,dp_states_created,repaired_subproblems
relation_set,set_build,129,from_iter,Dense,0,4,500,90417,0,,0,0
relation_set,mixed_set_ops,256,borrowed_union,Dense,0,0,20000,658541,0,,0,0
relation_set,mixed_set_ops,256,allocating_assign,Dense,0,0,20000,647000,0,,0,0
relation_set,mixed_set_ops,256,in_place_assign,Dense,0,0,20000,200125,0,,0,0
relation_set,mixed_set_ops,256,borrowed_union,Dense,0,1,20000,658791,0,,0,0
relation_set,mixed_set_ops,256,allocating_assign,Dense,0,1,20000,647250,0,,0,0
relation_set,mixed_set_ops,256,in_place_assign,Dense,0,1,20000,199542,0,,0,0
relation_set,mixed_set_ops,256,borrowed_union,Dense,0,2,20000,658792,0,,0,0
relation_set,mixed_set_ops,256,allocating_assign,Dense,0,2,20000,646708,0,,0,0
relation_set,mixed_set_ops,256,in_place_assign,Dense,0,2,20000,200208,0,,0,0
relation_set,mixed_set_ops,256,borrowed_union,Dense,0,3,20000,658709,0,,0,0
relation_set,mixed_set_ops,256,allocating_assign,Dense,0,3,20000,647416,0,,0,0
relation_set,mixed_set_ops,256,in_place_assign,Dense,0,3,20000,199792,0,,0,0
relation_set,mixed_set_ops,256,borrowed_union,Dense,0,4,20000,659542,0,,0,0
relation_set,mixed_set_ops,256,allocating_assign,Dense,0,4,20000,646792,0,,0,0
relation_set,mixed_set_ops,256,in_place_assign,Dense,0,4,20000,200083,0,,0,0
relation_set,set_build,256,incremental_with,Dense,0,0,500,3714000,0,,0,0
relation_set,set_build,256,from_iter,Dense,0,0,500,144166,0,,0,0
relation_set,set_build,256,incremental_with,Dense,0,1,500,3712542,0,,0,0
relation_set,set_build,256,from_iter,Dense,0,1,500,143792,0,,0,0
relation_set,set_build,256,incremental_with,Dense,0,2,500,3732000,0,,0,0
relation_set,set_build,256,from_iter,Dense,0,2,500,143125,0,,0,0
relation_set,set_build,256,incremental_with,Dense,0,3,500,3714042,0,,0,0
relation_set,set_build,256,from_iter,Dense,0,3,500,142708,0,,0,0
relation_set,set_build,256,incremental_with,Dense,0,4,500,3709375,0,,0,0
relation_set,set_build,256,from_iter,Dense,0,4,500,144416,0,,0,0
relation_set,mixed_set_ops,512,borrowed_union,Dense,0,0,20000,717041,0,,0,0
relation_set,mixed_set_ops,512,allocating_assign,Dense,0,0,20000,699292,0,,0,0
relation_set,mixed_set_ops,512,in_place_assign,Dense,0,0,20000,224250,0,,0,0
relation_set,mixed_set_ops,512,borrowed_union,Dense,0,1,20000,716959,0,,0,0
relation_set,mixed_set_ops,512,allocating_assign,Dense,0,1,20000,700000,0,,0,0
relation_set,mixed_set_ops,512,in_place_assign,Dense,0,1,20000,223000,0,,0,0
relation_set,mixed_set_ops,512,borrowed_union,Dense,0,2,20000,716709,0,,0,0
relation_set,mixed_set_ops,512,allocating_assign,Dense,0,2,20000,707583,0,,0,0
relation_set,mixed_set_ops,512,in_place_assign,Dense,0,2,20000,226250,0,,0,0
relation_set,mixed_set_ops,512,borrowed_union,Dense,0,3,20000,725958,0,,0,0
relation_set,mixed_set_ops,512,allocating_assign,Dense,0,3,20000,703250,0,,0,0
relation_set,mixed_set_ops,512,in_place_assign,Dense,0,3,20000,223375,0,,0,0
relation_set,mixed_set_ops,512,borrowed_union,Dense,0,4,20000,716833,0,,0,0
relation_set,mixed_set_ops,512,allocating_assign,Dense,0,4,20000,700042,0,,0,0
relation_set,mixed_set_ops,512,in_place_assign,Dense,0,4,20000,225625,0,,0,0
relation_set,set_build,512,incremental_with,Dense,0,0,500,11090833,0,,0,0
relation_set,set_build,512,from_iter,Dense,0,0,500,276542,0,,0,0
relation_set,set_build,512,incremental_with,Dense,0,1,500,10987583,0,,0,0
relation_set,set_build,512,from_iter,Dense,0,1,500,276584,0,,0,0
relation_set,set_build,512,incremental_with,Dense,0,2,500,11013667,0,,0,0
relation_set,set_build,512,from_iter,Dense,0,2,500,276625,0,,0,0
relation_set,set_build,512,incremental_with,Dense,0,3,500,11017709,0,,0,0
relation_set,set_build,512,from_iter,Dense,0,3,500,276625,0,,0,0
relation_set,set_build,512,incremental_with,Dense,0,4,500,11027959,0,,0,0
relation_set,set_build,512,from_iter,Dense,0,4,500,275458,0,,0,0
relation_set,mixed_set_ops,1024,borrowed_union,Dense,0,0,20000,900958,0,,0,0
relation_set,mixed_set_ops,1024,allocating_assign,Dense,0,0,20000,890375,0,,0,0
relation_set,mixed_set_ops,1024,in_place_assign,Dense,0,0,20000,437000,0,,0,0
relation_set,mixed_set_ops,1024,borrowed_union,Dense,0,1,20000,898500,0,,0,0
relation_set,mixed_set_ops,1024,allocating_assign,Dense,0,1,20000,888042,0,,0,0
relation_set,mixed_set_ops,1024,in_place_assign,Dense,0,1,20000,352250,0,,0,0
relation_set,mixed_set_ops,1024,borrowed_union,Dense,0,2,20000,898708,0,,0,0
relation_set,mixed_set_ops,1024,allocating_assign,Dense,0,2,20000,888250,0,,0,0
relation_set,mixed_set_ops,1024,in_place_assign,Dense,0,2,20000,427459,0,,0,0
relation_set,mixed_set_ops,1024,borrowed_union,Dense,0,3,20000,899167,0,,0,0
relation_set,mixed_set_ops,1024,allocating_assign,Dense,0,3,20000,891250,0,,0,0
relation_set,mixed_set_ops,1024,in_place_assign,Dense,0,3,20000,403583,0,,0,0
relation_set,mixed_set_ops,1024,borrowed_union,Dense,0,4,20000,900208,0,,0,0
relation_set,mixed_set_ops,1024,allocating_assign,Dense,0,4,20000,889792,0,,0,0
relation_set,mixed_set_ops,1024,in_place_assign,Dense,0,4,20000,428750,0,,0,0
relation_set,set_build,1024,incremental_with,Dense,0,0,500,27013250,0,,0,0
relation_set,set_build,1024,from_iter,Dense,0,0,500,553792,0,,0,0
relation_set,set_build,1024,incremental_with,Dense,0,1,500,27041208,0,,0,0
relation_set,set_build,1024,from_iter,Dense,0,1,500,555167,0,,0,0
relation_set,set_build,1024,incremental_with,Dense,0,2,500,26992916,0,,0,0
relation_set,set_build,1024,from_iter,Dense,0,2,500,554791,0,,0,0
relation_set,set_build,1024,incremental_with,Dense,0,3,500,27100583,0,,0,0
relation_set,set_build,1024,from_iter,Dense,0,3,500,556542,0,,0,0
relation_set,set_build,1024,incremental_with,Dense,0,4,500,27108959,0,,0,0
relation_set,set_build,1024,from_iter,Dense,0,4,500,553750,0,,0,0
relation_set,sparse_set_ops,1025,borrowed_union,Sparse,0,0,20000,976708,0,,0,0
relation_set,sparse_set_ops,1025,allocating_assign,Sparse,0,0,20000,1109042,0,,0,0
relation_set,sparse_set_ops,1025,in_place_assign,Sparse,0,0,20000,1051750,0,,0,0
relation_set,sparse_set_ops,1025,borrowed_union,Sparse,0,1,20000,970667,0,,0,0
relation_set,sparse_set_ops,1025,allocating_assign,Sparse,0,1,20000,1082667,0,,0,0
relation_set,sparse_set_ops,1025,in_place_assign,Sparse,0,1,20000,1041500,0,,0,0
relation_set,sparse_set_ops,1025,borrowed_union,Sparse,0,2,20000,978791,0,,0,0
relation_set,sparse_set_ops,1025,allocating_assign,Sparse,0,2,20000,1082417,0,,0,0
relation_set,sparse_set_ops,1025,in_place_assign,Sparse,0,2,20000,1043667,0,,0,0
relation_set,sparse_set_ops,1025,borrowed_union,Sparse,0,3,20000,968458,0,,0,0
relation_set,sparse_set_ops,1025,allocating_assign,Sparse,0,3,20000,1088708,0,,0,0
relation_set,sparse_set_ops,1025,in_place_assign,Sparse,0,3,20000,1041750,0,,0,0
relation_set,sparse_set_ops,1025,borrowed_union,Sparse,0,4,20000,970541,0,,0,0
relation_set,sparse_set_ops,1025,allocating_assign,Sparse,0,4,20000,1083667,0,,0,0
relation_set,sparse_set_ops,1025,in_place_assign,Sparse,0,4,20000,1049667,0,,0,0
relation_set,sparse_set_ops,4097,borrowed_union,Sparse,0,0,20000,917958,0,,0,0
relation_set,sparse_set_ops,4097,allocating_assign,Sparse,0,0,20000,970958,0,,0,0
relation_set,sparse_set_ops,4097,in_place_assign,Sparse,0,0,20000,965000,0,,0,0
relation_set,sparse_set_ops,4097,borrowed_union,Sparse,0,1,20000,918041,0,,0,0
relation_set,sparse_set_ops,4097,allocating_assign,Sparse,0,1,20000,979458,0,,0,0
relation_set,sparse_set_ops,4097,in_place_assign,Sparse,0,1,20000,965208,0,,0,0
relation_set,sparse_set_ops,4097,borrowed_union,Sparse,0,2,20000,912250,0,,0,0
relation_set,sparse_set_ops,4097,allocating_assign,Sparse,0,2,20000,971791,0,,0,0
relation_set,sparse_set_ops,4097,in_place_assign,Sparse,0,2,20000,966083,0,,0,0
relation_set,sparse_set_ops,4097,borrowed_union,Sparse,0,3,20000,912250,0,,0,0
relation_set,sparse_set_ops,4097,allocating_assign,Sparse,0,3,20000,980625,0,,0,0
relation_set,sparse_set_ops,4097,in_place_assign,Sparse,0,3,20000,968708,0,,0,0
relation_set,sparse_set_ops,4097,borrowed_union,Sparse,0,4,20000,912000,0,,0,0
relation_set,sparse_set_ops,4097,allocating_assign,Sparse,0,4,20000,976833,0,,0,0
relation_set,sparse_set_ops,4097,in_place_assign,Sparse,0,4,20000,974625,0,,0,0
relation_set,sparse_set_ops,16385,borrowed_union,Sparse,0,0,20000,912083,0,,0,0
relation_set,sparse_set_ops,16385,allocating_assign,Sparse,0,0,20000,971042,0,,0,0
relation_set,sparse_set_ops,16385,in_place_assign,Sparse,0,0,20000,965083,0,,0,0
relation_set,sparse_set_ops,16385,borrowed_union,Sparse,0,1,20000,924292,0,,0,0
relation_set,sparse_set_ops,16385,allocating_assign,Sparse,0,1,20000,971083,0,,0,0
relation_set,sparse_set_ops,16385,in_place_assign,Sparse,0,1,20000,964750,0,,0,0
relation_set,sparse_set_ops,16385,borrowed_union,Sparse,0,2,20000,912292,0,,0,0
relation_set,sparse_set_ops,16385,allocating_assign,Sparse,0,2,20000,979666,0,,0,0
relation_set,sparse_set_ops,16385,in_place_assign,Sparse,0,2,20000,965000,0,,0,0
relation_set,sparse_set_ops,16385,borrowed_union,Sparse,0,3,20000,914334,0,,0,0
relation_set,sparse_set_ops,16385,allocating_assign,Sparse,0,3,20000,971333,0,,0,0
relation_set,sparse_set_ops,16385,in_place_assign,Sparse,0,3,20000,974708,0,,0,0
relation_set,sparse_set_ops,16385,borrowed_union,Sparse,0,4,20000,912041,0,,0,0
relation_set,sparse_set_ops,16385,allocating_assign,Sparse,0,4,20000,971167,0,,0,0
relation_set,sparse_set_ops,16385,in_place_assign,Sparse,0,4,20000,973666,0,,0,0
